Point,X(mm),Y(mm),Z(mm),dX(mm),dY(mm),dZ(mm),dP(mm)
4804.0,2140.5781778950964,1111.5899603478438,-4853.335650079937,0.16117789509644354,-0.3910396521562234,-0.17565007993744075,0.4579773728124673
4805.0,2142.1753827476064,793.7050653627432,-4852.056481130812,0.23538274760630884,-0.38193463725679067,-0.22948113081201882,0.5039252865315795
4806.0,2141.747177363042,468.69142940069213,-4852.954854590012,0.29817736304175924,-0.34657059930788137,-0.3108545900113313,0.5528575732196078
4807.0,2140.4173668876583,223.63016430604856,-4853.477367372426,0.08436688765823419,-0.3358356939514522,-0.5343673724255495,0.6367510296638527
4808.0,2140.068789563918,-32.17264752659625,-4854.134433310851,0.1477895639181952,-0.38464752659625034,-0.5714333108508072,0.7045079869452572
4809.0,2140.6111939576836,-308.1552611337379,-4854.551286926048,0.04519395768375034,-0.31026113373786757,-0.6842869260481166,0.7526971914919094
4810.0,2140.238771981259,-516.160580912989,-4855.076872521776,0.1867719812589712,-0.12458091298901763,0.003127478224087099,0.22453052795693687
4811.0,2139.0020743469304,-740.9269744826698,-4857.351134747287,0.2440743469305744,-0.05297448266981064,-1.0931347472869675,1.121303776132883
3801.0,2133.2710883332106,1891.5823950739752,-5421.751941918248,0.226088333210555,-0.40960492602471277,0.9900580817520677,1.0950375039605817
3802.0,2137.8041905730565,1667.8039707046648,-5422.495692726761,0.1251905730564431,-0.6230292953350727,0.8933072732388609,1.096282840716467
3803.0,2134.207348604071,1455.5731100570058,-5420.089974328361,0.025348604071041336,-0.42588994299421756,1.0520256716390577,1.1352457042682782
3804.0,2138.8839666812514,1130.298964930909,-5424.245900077721,0.0639666812512587,-0.32403506909099633,0.6040999222796017,0.6884963169177652
3805.0,2141.2108341541693,840.3473707628527,-5423.826390362769,0.047834154169322574,-0.09162923714723092,0.5246096372302418,0.534695516046398
3806.0,2135.8108782747418,523.9403528929018,-5425.459932333334,0.22387827474176447,-0.03864710709819974,0.5330676666662839,0.5794620074115688
3807.0,2138.3063179061423,206.31500779954234,-5423.639069736303,0.2073179061421797,-0.18899220045764764,0.2529302636967259,0.37772011375447906
3808.0,2137.6293792521715,63.37120091257469,-5422.291810243879,0.23737925217164957,-0.2117990874253053,0.30718975612126087,0.4422367115715332
3809.0,2136.1274275876513,-165.05879927352595,-5421.4364122863,0.12842758765145845,-0.21379927352595018,0.28758771370030445,0.38067107547273066
3810.0,2135.3166897253263,-334.6619874497087,-5421.886847669103,0.11068972532621046,-0.09698744970870621,0.13715233089715184,0.20117043163524945
3811.0,2135.57408334729,-571.1178106442352,-5421.692771594926,-0.008916652710013295,0.057189355764762695,-0.18477159492613282,0.1936250794703168
3812.0,2133.5793815797942,-813.7752880595801,-5421.573483223739,0.03838157979407697,0.18471194041990202,-0.2164832237385781,0.2871526297309878
2801.0,2152.608851573444,1883.1907241563708,-5920.885348075443,0.27985157344392064,0.11172415637088307,0.3696519245568197,0.4769085191149183
2802.0,2150.6377767908175,1661.1649165224746,-5921.447615623999,0.15877679081768292,0.08791652247464299,0.15238437600146426,0.23698181844975424
2803.0,2149.254235516936,1454.8255959340643,-5917.61700668508,0.14823551693598347,-0.2314040659357488,0.13899331492029887,0.30796225711182207
2804.0,2152.5839383435646,1204.2932104775969,-5920.896779812255,0.06593834356453954,-0.286789522403069,0.42022018774514436,0.5130117946994787
2805.0,2149.437294483841,958.503838772408,-5920.901950288203,0.004294483841022156,-0.020161227591984243,0.4400497117967461,0.4405322536907779
2806.0,2153.3333274086394,659.057709277167,-5921.244600575158,-0.07767259136062421,0.03170927716701044,0.22239942484156927,0.23769731567055952
2807.0,2150.736820889935,436.5839884453189,-5920.855861683421,0.1008208899352212,0.10498844531889517,0.07513831657888659,0.16380840062743307
2808.0,2152.771182222058,151.070667829674,-5921.920417790789,0.1901822220579561,0.0416678296739974,-0.1884177907886624,0.2709367998303721
2809.0,2153.474299906001,-102.12848283237923,-5921.884340396665,-0.02570009399914852,-0.1584828323792351,-0.23434039666517492,0.28406464845119556
2810.0,2153.6203892542962,-519.3393306586462,-5922.508387221665,-0.1776107457035323,-0.18933065864621312,-0.19038722166442312,0.3219300692167041
2811.0,2153.055719701259,-814.3246570280648,-5922.40378994434,-0.261280298740985,-0.03965702806488025,-0.0417899443400529,0.2675564871817946
2812.0,2153.603909139211,-1085.742910803159,-5923.488091393754,-0.14009086078931432,0.0600891968410906,-0.5230913937539299,0.5448493067565814
4401.0,2660.308495444551,1869.4938492962149,-4907.514644554889,0.362495444551314,-0.34515070378506607,0.5943554451114323,0.7770394782618126
4402.0,2657.980323357882,1660.5471823501996,-4904.537714679102,0.4853233578819527,-0.5058176498005196,0.5532853208987945,0.8930368989451762
4403.0,2662.6725865204994,1297.5575837183164,-4907.436163260588,0.3865865204993497,-0.4344162816835251,0.4568367394122106,0.7395041920775798
4404.0,2663.1787842638023,925.237222274083,-4906.958344750582,0.34278426380251403,-0.4907777259169279,0.25165524941803596,0.6493798521100548
4405.0,2662.4671861492106,579.5718807936586,-4906.041875264254,0.24618614921064363,-0.3131192063414119,0.210124735746831,0.4503372758452453
4406.0,2660.827563269565,310.3520636111175,-4905.107674380428,0.24756326956503472,-0.19193638888248188,0.31032561957181315,0.4409411978683859
4407.0,2660.6101141387326,-43.58936335582578,-4905.662862534311,0.33711413873243146,-0.07136335582578113,0.21613746568891656,0.40676046410934985
4408.0,2659.807971261396,-389.01227182623205,-4906.299406650549,0.4879712613956144,-0.029271826232047715,0.2735933494514029,0.5602018498925398
4409.0,2660.900124261563,-658.8033023914015,-4907.415682619884,0.47212426156329457,-0.1613023914014775,-0.4006826198838098,0.639895570937536
4410.0,2660.0805405578726,-1039.4044167899756,-4907.037949463904,0.308540557872675,-0.026416789975655774,-0.35794946390342375,0.4733106182558636
3402.0,2660.046502383137,1662.0917437625058,-5413.4317943683145,0.14450238313702357,-0.4152562374943045,0.6082056316854505,0.7504883556219265
3403.0,2661.3370261460072,1371.1811468507924,-5410.800988289588,-0.29297385399286213,-0.22685314920749988,1.7430117104122473,1.7819612378115914
3404.0,2664.613587721191,912.8682838033542,-5417.263594803807,0.060587721191041055,-0.01871619664575519,0.6684051961929072,0.6714064895975348
3405.0,2664.368881273963,470.959573098106,-5418.802666529422,0.22588127396284108,-0.02342690189402674,0.19033347057848005,0.2963072724080149
3406.0,2663.2528939213757,169.74941171290163,-5417.716170627541,0.1938939213755475,-0.14358828709836757,0.7248293724587711,0.7639306697058353
3407.0,2662.387861582865,-130.3195434781257,-5415.435524821507,0.17386158286490172,-0.12754347812568767,0.25947517849272117,0.33737598767920096
3408.0,2659.5729564083867,-430.39478244465596,-5415.957754726815,-0.049043591613099125,-0.1357824446559448,-0.052754726815692266,0.153704936018514
3409.0,2660.3551942677877,-730.9472762298382,-5414.346036514143,-0.14680573221221493,-0.05527622983811398,-0.18603651414287015,0.24334537018384156
2401.0,2658.872694098411,1785.8928008134246,-5907.146843399251,-0.14830590158908308,-0.04719918657542621,0.7451566007484871,0.7612363386613732
2402.0,2661.3318726984585,1365.6697384863958,-5909.99777915265,-0.1421273015416773,0.1287384863958323,0.9642208473505889,0.9831050860353111
2403.0,2662.734111247288,1040.7911052101213,-5910.533326610328,0.1401112472881323,-0.016894789878733718,0.5956733896719015,0.612162872693939
2404.0,2663.1852992927393,624.7760119729677,-5912.254405848718,-0.03970070726063568,-0.12098802703235378,0.4145941512815625,0.4337079191334364
2405.0,2663.006732732241,285.39202722226025,-5914.332437582009,-0.0662672677590308,-0.11597277773972792,0.19456241799070995,0.23599908992898075
2406.0,2662.095859011626,22.802678538236112,-5914.922917032616,-0.2661409883739907,0.03467853823611122,0.3090829673838016,0.40934814942009234
2407.0,2662.4411747433023,-275.8984921790423,-5914.616023452251,-0.1388252566976007,0.10950782095767408,0.08997654774884722,0.19839403693874805
2408.0,2659.5710663876953,-576.5421234142576,-5913.503930137984,-0.2139336123045723,0.21687658574239776,0.4840698620164403,0.5719498887398949
4501.0,3684.1920325769734,1894.1552794002612,-4900.496518588496,0.22803257697341905,-0.4547205997387209,0.3604814115042245,0.6234713530130782
4502.0,3685.36798056129,1678.791632415697,-4897.193794637091,0.22698056129001998,-0.4593675843029814,0.27320536290881137,0.5806719581950075
4503.0,3686.044836711808,1375.5671380969336,-4901.135203193287,0.2108367118080423,-0.3138619030664813,-0.18620319328783808,0.42146535140285113
4504.0,3686.8821625494847,1039.9332884425346,-4901.023300922032,0.17216254948471033,-0.2837115574654945,-0.18130092203227832,0.3781563375302947
4505.0,3688.106224759176,671.46479557169,-4900.794714895975,0.08822475917577322,-0.09620442830998854,-0.3157148959744518,0.34163547195546573
4506.0,3687.74219848955,378.1929524233354,-4900.214548988074,0.13219848954986446,0.06595242333537499,-0.11854898807450809,0.18942023481287315
4507.0,3691.3401346776145,100.70685792527138,-4900.347313744168,0.21613467761471838,0.03785792527138199,-0.16331374416768085,0.2735302550131128
4508.0,3690.1918126312007,-276.46806470297935,-4899.068042063992,0.2928126312008317,-0.02506470297936403,-0.11404206399220129,0.3152349420445001
4509.0,3686.574,-637.607,-4899.495,0.0,0.0,0.0,0.0
2501.0,3687.408828520514,1861.689744429033,-5893.718024277442,0.26382852051392547,0.02274442903308227,-0.1440242774424405,0.30143952922837575
2502.0,3690.0344991155557,1588.1035455976667,-5897.61665830653,-0.010500884444354597,0.005545597666696267,-0.2206583065299128,0.22097762436102783
2503.0,3693.6971547242088,1257.031988737365,-5897.89691368442,-0.3098452757913037,0.13698873736507267,0.3340863155799525,0.47579793542306753
2504.0,3693.664332462778,868.232996075526,-5898.724890692485,-0.25666753722180147,0.17699607552594898,-0.013890692484892497,0.31208778693310335
2505.0,3693.440610373947,509.4078217279088,-5897.3729696010505,-0.22438962605292545,0.22082172790879895,0.11403039894958056,0.3348370822973463
2506.0,3692.6080923751465,270.84009450832286,-5897.7082355786715,-0.09390762485372761,0.13009450832288394,-0.7532355786715925,0.7701344428592778
2507.0,3691.699365882393,-114.57422997682154,-5898.480427288475,-0.26763411760703093,-0.0552299768215363,-0.6024272884751554,0.661511155723416
2508.0,3686.9141109120783,-524.4470147944642,-5899.243491503492,-0.45888908792176153,0.13498520553582694,-0.555491503491794,0.7330559400064837
2509.0,3687.9575902438855,-840.9099516903187,-5899.159483810468,-0.5024097561145027,0.21204830968122224,-1.0924838104683658,1.22102453898895
2510.0,3686.20508648524,-1050.9374372665268,-5899.2428645081645,-0.6639135147602246,0.30156273347324714,-1.4178645081647119,1.5943842074024355
4601.0,4711.826,1827.08,-4889.11,0.0,0.0,0.0,0.0
4602.0,4711.141377641673,1662.6055853456166,-4885.624009419327,0.058377641673359904,-0.09641465438335217,-0.035009419327252544,0.11802285401072057
4603.0,4711.89893480846,1391.689941411771,-4888.490863261294,0.41793480845990416,-0.1470585882289015,-0.5118632612939109,0.6769783827839209
4604.0,4712.5542812153135,1071.2821117509466,-4888.223116188794,0.1612812153134655,-0.024888249053446998,-0.14711618879391608,0.21971396942202376
2601.0,4717.313,1864.731,-5892.505,0.0,0.0,0.0,0.0
2602.0,4719.103621209777,1551.85997803859,-5896.6571373218085,0.1226212097772077,0.17897803859000305,-0.614137321808812,0.6513322880245158
2603.0,4718.007595732464,1157.1328700682107,-5896.706111922863,-0.20540426753541396,0.03887006821059913,-0.22311192286269943,0.3057461781411956
2604.0,4718.310828793979,839.1248662213287,-5897.331938893943,-0.09117120602059003,0.2608662213286834,-0.5129388939421915,0.5826402690822128
2605.0,4717.190775376625,514.0043358193356,-5895.7601752443625,-0.20922462337421166,0.367335819335608,-0.2401752443620353,0.4862043759546046
2606.0,4717.77521465486,167.45926448584328,-5896.7617431950475,0.0392146548601886,0.3072644858432909,-0.4477431950472237,0.5444476302891232
2607.0,4718.745487215765,-137.59105017710826,-5896.682176445714,-0.04951278423504846,0.24694982289173595,-0.49717644571319397,0.557333068282307
2608.0,4717.297075664844,-515.2921262443601,-5896.39563549368,-0.10792433515598532,0.08187375563989008,-0.5296354936799617,0.5466852203481072
2609.0,4718.157,-836.973,-5892.781,0.0,0.0,0.0,0.0
,Xs(mm),Ys(mm),Zs(mm),Phi(rad),Omega(rad),Kappa(rad)
0,4311.583047689868,-146.40386861145038,-296.0388144529062,-0.3018405656748103,0.06237336738760562,-0.08668744542157392
1,4080.7572334724987,-146.2655092616903,-299.17150452526096,-0.2117594008597928,0.06120168275825416,-0.08525303640534147
2,3383.224704234489,-147.33686533687674,86.49845877153498,-0.010601726200787838,0.06232821708609787,-0.0886694271137956
3,3374.619755609063,-143.3634871036141,92.10777689141597,-0.012271066122030008,0.10030137831132273,-0.04097486666699265
4,798.1567911273386,-143.37643906719515,-5.880127224178544,0.2356693105226006,0.10254589861150697,-0.04126059688735872
5,755.3490836347962,-142.7015541314901,-191.1220985028964,0.1556421896897232,0.09917346342666736,-0.04343244666749755
